Grado,POBTOT_BC,PROM_HNV_BC
Primaria,3.301800263,1.361372298
Secundaria,3.840134213,1.077501652
Primaria,4.044385355,1.252758585
Secundaria,4.107527332,1.260036842
Secundaria,4.349346748,1.142503073
Primaria,3.03706367,1.347839081
Primaria,2.234822631,1.791597778
Primaria,3.11852702,0.959925405
Primaria trunca,2.865695503,1.394626303
Secundaria,4.852401742,1.060736729
Primaria,3.479030753,1.226968426
Secundaria,2.164451056,1.965736267
Primaria,2.865695503,1.495899021
Secundaria,2.637393466,1.181563055
Primaria,3.316191066,1.361372298
Primaria,3.511414706,1.16607686
Secundaria,4.591991431,1.146461296
Secundaria,3.433143426,1.077501652
Primaria,3.571635424,1.288761336
Primaria,2.674916838,1.017860419
Primaria,4.898031393,1.102254504
Secundaria,4.655000789,1.110403056
Secundaria,5.918953917,1.238082304
Primaria,3.693202957,1.126550609
Primaria,4.189414038,1.320359673
Primaria trunca,3.240862021,1.285204187
Primaria,4.127163223,1.110403056
Preparatoria,3.015064485,0.946180272
Secundaria,3.421142295,1.208237209
Secundaria,2.865695503,1.110403056
Primaria,2.511249635,1.443032374
Secundaria,4.185929482,1.158265447
Secundaria,4.815126575,1.181563055
Primaria,4.499046647,1.16607686
Primaria,4.333313997,1.196870832
Primaria,3.827554765,1.215761286
Primaria,3.511414706,1.089936323
Primaria,2.299089791,1.728483342
Secundaria,4.387564873,1.030871661
Secundaria,3.963685305,1.288761336
Secundaria,2.511249635,1.114458515
Secundaria,3.571635424,1.039474349
Secundaria,2.919184899,1.381422222
Secundaria,2.968806696,0.941565915
Primaria,3.173729076,1.035180085
Primaria,3.561986224,1.035180085
Secundaria,3.983672621,0.955359893
Primaria,2.637393466,1.245440562
Primaria,3.921608198,1.241766492
Primaria,3.590504184,1.193060373
Primaria,3.256633169,1.138532969
Primaria,2.674916838,1.274475901
Secundaria,3.500801004,0.825546778
Primaria,3.963685305,1.368088572
Secundaria,3.608826604,1.223243158
Primaria,3.701047868,1.260036842
Primaria,3.330272376,0.799993071
Primaria,2.637393466,1.361372298
Secundaria,2.919184899,1.219507466
Secundaria,3.330272376,1.004718045
Secundaria,3.781381765,0.789626091
Primaria,3.55218816,1.316885106
Secundaria,2.299089791,1.181563055
Primaria,2.944445342,1.126550609
Primaria,3.208144321,1.056511789
Primaria,3.099066523,1.520090993
Primaria,2.358194492,0.815386754
Primaria,2.992328459,1.204459184
Primaria,2.086754338,0.628869517
Primaria,2.555818145,0.830596585
Primaria,3.827554765,1.219507466
Secundaria,3.716447772,1.238082304
Primaria,3.521855035,1.085804493
Secundaria,3.256633169,0.932287477
Primaria,2.674916838,1.234387937
Primaria,2.992328459,1.181563055
Primaria,2.000112052,0.894491454
Primaria,3.617792274,1.009113582
Primaria,3.015064485,0.973526213
Primaria,2.511249635,1.234387937
Primaria,2.968806696,1.337599649
Secundaria,3.669059571,1.138532969
Primaria,2.511249635,1.88709415
Primaria,1.659178241,1.707676533
Secundaria,3.099066523,1.520090993
Preparatoria,2.086754338,0.628869517
Secundaria,2.89295941,1.150407716
Secundaria,2.164451056,1.181563055
Secundaria,3.978737655,1.052273176
Primaria trunca,3.479030753,1.295847534
Primaria,2.234822631,1.017860419
Primaria trunca,1.047778307,2.687394164
Primaria,3.272035984,1.060736729
Primaria,1.501912842,0.416421864
Secundaria,6.483890877,1.162176907
Secundaria,6.780423388,1.146461296
Secundaria,6.009230701,1.130556816
Secundaria,6.405706565,1.130556816
Secundaria,4.308392036,1.126550609
Primaria,4.499046647,1.16996538
Secundaria,3.943012693,1.260036842
Primaria,3.905043792,1.288761336
Secundaria,3.500801004,0.918243567
Secundaria,3.814712137,0.991441664
Primaria,3.724007278,1.260036842
Primaria,2.463735744,1.035180085
Primaria,2.555818145,1.181563055
Secundaria,4.039927738,1.208237209
Primaria,5.107347225,1.13455091
Secundaria,3.652430945,1.252758585
Primaria,5.776162544,1.212004555
Primaria,2.776802513,1.181563055
Primaria,4.354592738,1.146461296
Primaria,4.171780094,1.285204187
Primaria,3.561986224,1.347839081
Secundaria,3.801595551,1.009113582
Preparatoria,2.744457462,1.573021677
Primaria trunca,2.637393466,1.381422222
Primaria trunca,3.03706367,1.281637601
Primaria,4.605517429,1.212004555
Primaria,3.617792274,1.196870832
Primaria,5.388606141,1.150407716
Secundaria,4.677430826,1.208237209
Secundaria,4.446053321,1.098161242
Primaria,4.359791028,1.245440562
Secundaria,3.370781036,1.234387937
Primaria,4.443826228,1.200670413
Primaria,4.070452766,1.181563055
Primaria,2.837311238,0.973526213
Primaria,2.299089791,1.30289662
Primaria,2.807714735,1.102254504
Primaria,4.039927738,1.2923091
Primaria,2.944445342,1.12253221
Primaria,2.299089791,1.274475901
Secundaria,4.41639334,1.110403056
Secundaria,3.937732104,1.281637601
Secundaria,2.968806696,1.230683332
Primaria,3.724007278,1.196870832
Secundaria,3.55218816,1.043754554
Primaria,5.799548101,1.208237209
Secundaria,6.896121061,1.12253221
Secundaria,6.934874399,1.138532969
Secundaria,3.521855035,1.094055211
Primaria,4.107527332,1.260036842
Preparatoria,2.164451056,0.894491454
Secundaria,4.878234864,1.110403056
Primaria,2.807714735,1.017860419
Secundaria,3.54223676,1.126550609
Secundaria,3.240862021,1.098161242
Secundaria,1.790213214,1.361372298
Primaria,5.916566898,1.142503073
Primaria,4.837367325,1.215761286
Primaria,3.738856108,1.212004555
Primaria,5.084773836,1.13455091
Primaria,3.814712137,1.212004555
Primaria,5.218875009,1.181563055
Primaria,3.058370539,0.927623138
Primaria,5.040130135,1.085804493
Primaria,4.43482898,1.110403056
Secundaria,2.555818145,0.973526213
Primaria,3.500801004,1.126550609
Primaria,4.357197793,1.344434539
Secundaria,4.209896061,1.138532969
Secundaria,3.870496731,1.098161242
Primaria,2.637393466,1.417429676
Primaria,3.316191066,1.138532969
Primaria,4.968828209,1.130556816
Secundaria,3.079025749,1.249104573
Primaria,2.555818145,1.13455091
Secundaria,3.500801004,1.196870832
Secundaria,3.921608198,1.196870832
Secundaria,3.224705245,0.950778223
Secundaria,4.834089717,1.12253221
Primaria,3.383742604,1.238082304
Secundaria,2.674916838,0.894491454
Primaria,5.16093749,1.189238969
Primaria,2.968806696,1.048020797
Primaria,5.064702991,1.189238969
Primaria,3.301800263,1.341021411
Secundaria,2.463735744,1.004718045
Primaria,3.54223676,1.245440562
Secundaria,4.302703979,1.256402655
Primaria,4.545599831,1.110403056
Primaria,3.767528611,1.138532969
Primaria,3.330272376,1.181563055
Secundaria,2.412878417,1.256402655
Primaria,1.501912842,0.416421864
Primaria,2.637393466,1.102254504
Secundaria,3.7461495,1.064948093
Primaria,2.086754338,1.181563055
Primaria,4.645764908,1.16996538
Primaria,2.637393466,1.00030762
Secundaria,1.790213214,0.725577031
Secundaria,2.086754338,0.894491454
Primaria,4.08721713,1.106335081
Primaria,3.846328444,1.130556816
Primaria,3.958583141,1.181563055
Secundaria,3.693202957,0.941565915
Secundaria,3.058370539,1.102254504
Primaria,1.90231005,1.181563055
Primaria,3.03706367,1.035180085
Secundaria,4.213240936,0.991441664
Primaria,1.659178241,1.181563055
Preparatoria,2.086754338,1.017860419
Secundaria,2.234822631,1.245440562
Primaria,3.208144321,1.162176907
Primaria,3.716447772,1.249104573
Primaria,4.344052212,1.173842539
Primaria trunca,3.208144321,1.543866075
Primaria,3.948247562,1.130556816
Secundaria,3.716447772,1.295847534
Primaria trunca,3.316191066,1.204459184
Primaria,3.208144321,0.815386754
Primaria,3.208144321,1.309909008
Primaria,4.51891754,1.056511789
Primaria,4.103520642,1.200670413
Secundaria,5.105394995,1.146461296
Primaria,4.362372545,1.189238969
Preparatoria,2.086754338,0.725577031
Primaria,3.833876737,1.114458515
Secundaria,3.370781036,1.181563055
Primaria,3.155830429,1.204459184
Primaria,3.173729076,1.030871661
Primaria,2.776802513,1.320359673
Primaria,3.058370539,1.026548977
Primaria,3.54223676,1.270880677
Primaria,4.149894669,1.118501539
Primaria,2.086754338,0.927623138
Primaria,4.021756928,1.043754554
Primaria trunca,2.597772995,1.337599649
Primaria,3.864543656,1.13455091
Primaria,3.731476034,1.238082304
Primaria,4.08721713,1.085804493
Primaria,4.258155964,1.16996538
Primaria,2.944445342,1.288761336
Preparatoria,2.086754338,0.580629749
Primaria,4.452682341,1.215761286
Primaria,4.918983463,1.230683332
Secundaria,4.861847106,1.142503073
Primaria,4.432557106,1.106335081
Secundaria,3.808188788,1.00030762
Secundaria,3.731476034,1.452511122
Secundaria,4.053201868,1.230683332
Primaria,3.827554765,1.162176907
Primaria,4.267344486,1.238082304
Secundaria,3.287086635,1.351235081
Primaria,5.00173068,1.245440562
Secundaria,4.623590097,1.185406552
Secundaria,4.578126115,1.181563055
Secundaria,4.267344486,0.969008445
Primaria,3.137438665,1.102254504
Primaria,2.555818145,1.394626303
Primaria,3.760483911,1.056511789
Primaria,3.272035984,1.423875484
Primaria,4.164575219,1.320359673
Secundaria,3.357555905,1.219507466
Primaria,4.43482898,1.212004555
Secundaria,4.554827658,1.114458515
Secundaria,2.968806696,0.904044961
Primaria,4.111507063,1.130556816
Primaria,3.191159381,1.394626303
Secundaria,4.41639334,1.146461296
Primaria,3.11852702,1.030871661
Primaria,3.421142295,1.30289662
Primaria,3.287086635,1.158265447
Primaria,2.674916838,1.69715672
Secundaria,2.807714735,0.805145022
Primaria,3.357555905,1.126550609
Primaria,5.113159594,1.173842539
Secundaria,3.370781036,1.126550609
Primaria,3.383742604,1.16607686
Secundaria,4.003016971,1.114458515
Secundaria,2.597772995,1.337599649
Secundaria,3.155830429,1.056511789
Secundaria,2.919184899,0.973526213
Secundaria,3.958583141,1.114458515
Secundaria,4.012460222,1.130556816
Primaria,2.234822631,1.689214902
Secundaria,3.208144321,1.102254504
Secundaria,2.358194492,0.580629749
Secundaria,3.561986224,1.017860419
Primaria,4.598795845,1.193060373
Primaria,3.932405024,1.219507466
Primaria,4.175349607,1.351235081
Secundaria,4.066186703,1.114458515
Secundaria,2.89295941,1.089936323
Secundaria,3.155830429,1.477471841
Secundaria,4.33870826,1.234387937
Primaria,3.272035984,1.077501652
Primaria,4.325126258,1.177708407
Secundaria,3.467862138,1.181563055
Primaria,2.865695503,1.756600939
Primaria,3.876392311,1.29937669
Primaria,3.370781036,0.855550319
Secundaria,4.185929482,1.026548977
Secundaria,3.561986224,1.181563055
Secundaria,4.574604833,1.12253221
Secundaria,4.134838246,1.114458515
Primaria,3.079025749,0.973526213
Primaria,3.224705245,1.477471841
Primaria,3.467862138,1.13455091
Primaria,2.807714735,1.381422222
Secundaria,4.189414038,1.030871661
Primaria,3.993422673,1.022211931
Primaria,4.319602152,1.2923091
Primaria,4.24881938,1.102254504
Secundaria,3.626632269,0.946180272
Primaria,3.893744504,1.223243158
Primaria,4.882253858,1.073330462
Primaria,2.234822631,1.662413019
Primaria,3.191159381,1.381422222
Secundaria,3.099066523,1.208237209
Secundaria,2.992328459,1.142503073
Secundaria,3.760483911,1.118501539
Secundaria,2.807714735,1.030871661
Primaria,1.659178241,2.121140638
Primaria,3.272035984,1.274475901
Secundaria,3.59973178,1.215761286
Primaria,3.256633169,1.274475901
Secundaria,2.000112052,0.610998431
Primaria,3.015064485,1.267275796
Primaria,3.240862021,1.081659632
Primaria,3.444925472,1.162176907
Primaria,3.590504184,1.181563055
Primaria,2.674916838,0.820476892
Primaria,2.463735744,1.274475901
Primaria,2.865695503,0.880026706
Primaria trunca,2.865695503,1.212004555
Primaria,5.11122947,1.361372298
Primaria,4.983066253,1.546809412
Primaria,4.516961929,1.564339223
Primaria,5.061872112,1.439858144
Primaria,4.012460222,1.552677371
Primaria,4.719699636,1.48978403
Primaria,3.617792274,1.723310357
Primaria,4.223161906,1.681227943
Primaria,4.987181018,1.501986959
Preparatoria,4.838455398,1.16607686
Primaria,4.239330085,1.601577287
Primaria,4.057561689,1.423875484
Primaria,2.463735744,1.635088435
Primaria,4.681808415,1.474376475
Primaria,4.226431692,1.769199213
Secundaria,5.487414435,1.330730036
Primaria,3.301800263,1.905451904
Primaria,4.044385355,1.5110687
Primaria,3.953437466,1.558520566
Primaria,5.178744755,1.439858144
Primaria,4.273390114,1.498946356
Primaria,4.610505415,1.595912894
Primaria,3.54223676,1.791597778
Secundaria,5.318286379,1.468164723
Primaria,4.722404038,1.534998293
Primaria,3.54223676,1.707676533
Primaria,2.968806696,1.648817432
Primaria,4.397337828,1.707676533
Primaria,4.251948309,1.564339223
Primaria,4.826362734,1.452511122
Primaria,2.463735744,1.468164723
Primaria,3.224705245,1.404445948
Primaria,5.372425542,1.461924717
Primaria,4.385095174,1.558520566
Primaria,3.888015183,1.483641724
Secundaria,5.352913983,1.358001645
Primaria,2.744457462,1.832966798
Primaria,3.916136806,1.495899021
Primaria,2.597772995,1.956962574
Primaria,3.421142295,1.934792386
Primaria,5.016659378,1.417429676
Primaria,5.163852298,1.540916462
Primaria,4.078894111,1.748987804
Primaria,4.5324183,1.306407375
Primaria,5.313997502,1.526073241
Primaria,2.992328459,1.520090993
Primaria trunca,2.234822631,2.275906646
Primaria,3.137438665,1.77170548
Primaria trunca,2.234822631,1.852026875
Primaria,2.086754338,1.181563055
Primaria,2.511249635,0.973526213
Primaria,3.988567419,1.410953269
Primaria,1.047778307,0
Primaria,2.412878417,1.520090993
Primaria,2.234822631,2.140668166
Primaria,2.637393466,1.427087009
Primaria,3.240862021,1.337599649
Preparatoria,2.234822631,1.048020797
Primaria trunca,2.992328459,1.181563055
Primaria trunca,2.234822631,1.643342
Primaria trunca,2.865695503,1.678555496
Primaria,3.456495985,1.249104573
Primaria,3.099066523,1.013494338
Primaria trunca,2.000112052,1.520090993
Primaria,2.710546369,1.840144169
Primaria trunca,2.710546369,1.384735284
Primaria trunca,2.234822631,2.275906646
Primaria,3.058370539,1.407703493
Primaria trunca,4.007757191,1.501986959
Primaria,3.963685305,1.578779943
Primaria trunca,2.511249635,1.274475901
Primaria trunca,3.155830429,1.407703493
Primaria,3.015064485,1.212004555
Primaria trunca,3.173729076,1.404445948
Primaria,4.236132216,1.468164723
Primaria trunca,2.710546369,1.615638269
Primaria trunca,2.837311238,1.520090993
Primaria trunca,2.837311238,1.219507466
Primaria,4.392472344,1.526073241
Primaria,4.048809909,1.341021411
Primaria trunca,1.90231005,1.948135303
Primaria,4.123287931,1.651547133
Primaria,4.111507063,1.461924717
Primaria trunca,3.240862021,1.022211931
Primaria,3.272035984,1.540916462
Primaria trunca,2.299089791,1.791597778
Primaria trunca,2.164451056,1.181563055
Primaria trunca,2.358194492,1.477471841
Primaria trunca,3.079025749,1.825753141
Primaria,3.571635424,1.546809412
Primaria trunca,3.015064485,1.081659632
Primaria trunca,2.164451056,2.01940016
Primaria trunca,3.54223676,1.449358826
Primaria,2.710546369,1.035180085
Primaria trunca,2.992328459,1.928074358
Primaria,3.256633169,1.629558847
Primaria,2.597772995,0.855550319
Primaria,2.89295941,1.320359673
Primaria,3.608826604,1.662413019
Primaria,2.086754338,1.791597778
Primaria,2.000112052,1.662413019
Primaria,2.463735744,1.662413019
Primaria,2.412878417,1.181563055
Primaria,4.044385355,1.601577287
Primaria trunca,2.555818145,1.635088435
Primaria trunca,2.919184899,1.2923091
Primaria,3.617792274,1.483641724
Primaria,2.299089791,2.508442453
Primaria trunca,2.299089791,1.593072026
Primaria trunca,2.89295941,1.486716307
Primaria,3.240862021,1.610030895
Primaria,3.396450511,1.30289662
Primaria trunca,2.412878417,1.791597778
Primaria trunca,3.099066523,1.581650145
Primaria trunca,2.555818145,1.114458515
Primaria trunca,2.89295941,1.662413019
Primaria trunca,2.463735744,1.662413019
Primaria,2.164451056,1.30289662
Primaria trunca,3.137438665,1.060736729
Primaria trunca,3.383742604,1.635088435
Primaria trunca,2.358194492,1.728483342
Primaria trunca,3.173729076,1.474376475
Primaria trunca,2.865695503,1.791597778
Primaria trunca,2.968806696,1.48978403
Primaria trunca,2.776802513,1.923578213
Primaria trunca,2.164451056,2.216293045
Primaria,4.835184493,1.581650145
Primaria,3.708795374,1.564339223
Primaria,5.22663366,1.558520566
Primaria,3.532127347,1.587372819
Primaria,4.175349607,1.725899221
Primaria,4.430276068,1.723310357
Primaria,4.127163223,1.69715672
Primaria,4.09948664,1.443032374
Primaria,4.651939425,1.637845043
Primaria,4.17889751,1.520090993
Primaria,3.079025749,1.766688507
Primaria,3.191159381,1.573021677
Primaria trunca,2.234822631,1.458794032
Primaria,3.099066523,1.808777919
Primaria trunca,4.404558822,1.651547133
Primaria,2.992328459,1.337599649
Primaria,3.821167007,1.84252863
Primaria,4.066186703,1.549746501
Secundaria,3.827554765,1.461924717
Secundaria,4.974738036,1.281637601
Primaria,5.728204456,1.407703493
Primaria trunca,2.086754338,2.216293045
Primaria,2.358194492,0.918243567
Primaria,3.669059571,1.898595209
Primaria,5.020517649,1.455656179
Primaria,5.561922036,1.505020863
Primaria trunca,2.511249635,1.443032374
Primaria,4.581625149,1.495899021
Primaria,2.086754338,1.593072026
Primaria,4.715617588,1.534998293
Primaria,5.054006034,1.449358826
Primaria,4.258155964,1.678555496
Primaria,4.895108744,1.471274113
Primaria,3.287086635,1.55560205
Primaria trunca,2.674916838,2.261672389
Primaria,5.39886173,1.397907394
Primaria,5.591468499,1.381422222
Primaria,4.710126668,1.675877951
Primaria,4.46998774,1.48978403
Primaria,4.818522294,1.540916462
Primaria,5.47332169,1.449358826
Primaria,3.532127347,1.607218723
Primaria,4.830791843,1.529054671
Primaria,4.731764595,1.526073241
Primaria,4.354592738,1.578779943
Primaria,3.173729076,1.341021411
Primaria,3.716447772,1.230683332
Primaria,4.715617588,1.313401568
Primaria trunca,2.710546369,1.756600939
Primaria,4.734409598,1.439858144
Primaria,4.565702494,1.477471841
Primaria,5.754950142,1.407703493
Primaria,4.083070212,1.610030895
Primaria,4.668568929,1.452511122
Primaria,5.003322477,1.378101063
Primaria trunca,2.597772995,2.328110063
Primaria,2.164451056,1.30289662
Primaria trunca,2.463735744,1.646082396
Primaria,4.612158099,1.381422222
Primaria,3.511414706,1.480560247
Primaria,2.234822631,1.417429676
